8367068;25632293;5284368117;
8367068;5284368117;1110698247;
8367068;1110698247;1110698297;
8367068;1110698297;1110698276;
8367068;1110698276;4708512449;
8367068;4708512449;1110698268;
8367068;1110698268;4708512450;
8367068;4708512450;4708512441;
8367068;4708512441;4708512442;
8367068;4708512442;1110698273;
8367068;1110698273;2213493593;
8367068;2213493593;2250812461;
8367068;2250812461;2250812531;
8367068;2250812531;1788787056;
8367068;1788787056;4708512446;
8367069;137982795;25632284;
8367069;25632284;2749809980;
8367069;2749809980;25632285;
8367072;25632284;5284385981;
8367072;5284385981;5284385982;
8367092;1788787039;4685392611;
8367092;4685392611;1788787081;
8367092;1788787081;3148938210;
8367092;3148938210;353286182;
8367092;353286182;2397188711;
8367092;2397188711;1788787223;
8367092;1788787223;2250873416;
8367092;2250873416;129953505;
8367092;129953505;129953504;
8367093;5284368076;475396372;
8367093;475396372;129549662;
8367118;25632463;4488733074;
8367118;4488733074;4077112088;
8367118;4077112088;25632449;
8367133;4751728935;25632467;
8367133;25632467;3563723607;
8367133;3563723607;4753752250;
8367133;4753752250;4753752246;
8367133;4753752246;513936352;
8367133;513936352;4753752243;
8367133;4753752243;5310490973;
8367133;5310490973;4753752227;
8367133;4753752227;4753748915;
8367133;4753748915;1143316537;
8367133;1143316537;1165604083;
8367133;1165604083;4751728922;
8367133;4751728922;4751728923;
8367133;4751728923;25632466;
8367153;25632450;4488733070;
8367153;4488733070;25632451;
8367153;25632451;5284368056;
8367153;5284368056;25632452;
8367153;25632452;25632453;
8367153;25632453;25632454;
8367154;25632449;4488733072;
8367154;4488733072;25632448;
8367154;25632448;4488733071;
8367154;4488733071;25632447;
8367155;353287405;452518418;
8367155;452518418;5065064565;
8367155;5065064565;126617351;
8367164;1043000761;1143318771;
8367164;1143318771;25632521;
13263613;122452407;4737209751;
13263613;4737209751;4737209750;
13263613;4737209750;4737209749;
13263613;4737209749;3092747263;
13263613;3092747263;122452409;
13263613;122452409;5284320498;
13263613;5284320498;5284320499;
13263613;5284320499;299612405;
13263613;299612405;5284320505;
13263613;5284320505;122452412;
13265074;122452412;122452414;
13265074;122452414;4708552369;
13265074;4708552369;122452417;
13265074;122452417;5291597578;
13265074;5291597578;126634476;
13715388;126617351;126617352;
13715562;126617428;3897692254;
13715562;3897692254;126617430;
13716129;2363578534;5284320774;
13716129;5284320774;3897692240;
13716129;3897692240;5054999726;
13716129;5054999726;3897692238;
13716129;3897692238;126617433;
13716160;126617351;4492375940;
13716160;4492375940;2363578530;
13716624;122452412;404754617;
13797599;128560448;4573825411;
13797599;4573825411;349907807;
13797599;349907807;4573825412;
13797599;4573825412;4573825413;
13797599;4573825413;4573825414;
13797599;4573825414;128560449;
13797599;128560449;5329555464;
13797599;5329555464;122452427;
13797599;122452427;126617428;
13797599;126617428;4685392624;
13797599;4685392624;4685392623;
13797599;4685392623;137993249;
13797599;137993249;1216789894;
13797599;1216789894;1216789883;
13797599;1216789883;473879871;
13797599;473879871;3897692212;
13797599;3897692212;4749945342;
13797599;4749945342;128560274;
13836474;501252472;501252465;
13836474;501252465;501252453;
13836474;501252453;501252447;
13836474;501252447;1209790928;
14329027;137994933;137994581;
14329062;137994655;137994933;
14329062;137994933;4685354796;
14329062;4685354796;137994720;
14329124;128560275;1422610110;
14329124;1422610110;4685392618;
14329124;4685392618;5291538826;
14329124;5291538826;474677934;
14332819;138194386;2165544743;
14332819;2165544743;4753741829;
14332849;4751729015;3570147020;
14332849;3570147020;253283047;
14332849;253283047;138195667;
14332900;122452417;3191980461;
14332900;3191980461;2161007729;
14332900;2161007729;3191978442;
14332900;3191978442;126617352;
14333264;138213191;4749945323;
14333264;4749945323;428217540;
14333264;428217540;138213192;
14333264;138213192;138210915;
14334429;25632427;1043000761;
14334429;1043000761;513925553;
14334429;513925553;138252202;
23393876;253283034;3570147018;
23393876;3570147018;253283047;
25700630;129552045;280197437;
27149321;1143317563;1417694651;
27149321;1417694651;297880635;
27149321;297880635;4612022395;
27149321;4612022395;1417694650;
27149321;1417694650;4612022396;
27149321;4612022396;4612022397;
27149321;4612022397;475050311;
27292882;122452414;4708552372;
27292882;4708552372;299611722;
27292882;299611722;411842524;
27292882;411842524;1548540059;
27292882;1548540059;773982493;
27292882;773982493;1387283703;
27292882;1387283703;3897692280;
27292887;411842524;299610928;
27292887;299610928;299575943;
27292888;299611055;5284498241;
27292888;5284498241;5284498248;
27292888;5284498248;299610932;
27292888;299610932;1548540055;
27292888;1548540055;299611392;
27292888;299611392;5284498234;
27292961;299612189;2025523127;
27292961;2025523127;4452315971;
27292961;4452315971;5291849609;
27292961;5291849609;417011929;
27292961;417011929;5291849606;
27292961;5291849606;5291849608;
27292961;5291849608;5291849607;
27292961;5291849607;5291849605;
27292961;5291849605;299611381;
27292961;299611381;5291849603;
27292961;5291849603;299611382;
27292961;299611382;5291849601;
27292961;5291849601;299611383;
27292961;299611383;5291849602;
27292961;5291849602;5291849600;
27292961;5291849600;299611384;
27292961;299611384;5291849599;
27292961;5291849599;299611385;
27292961;299611385;4708552713;
27292961;4708552713;299611386;
27292961;299611386;299611387;
27292963;299610949;299611401;
27292963;299611401;4708552689;
27292963;4708552689;2363578573;
27292963;2363578573;4708552694;
27292963;4708552694;2363578568;
27292963;2363578568;4708552704;
27292963;4708552704;299611503;
27292990;299611755;299611722;
27293091;299612344;4708552712;
27293091;4708552712;299612343;
27293091;299612343;299612465;
27293091;299612465;299612466;
27293091;299612466;299612349;
27293091;299612349;5291849612;
27293091;5291849612;4573702094;
27293091;4573702094;5291849613;
27293091;5291849613;299612350;
27293098;299612405;5284320500;
27293098;5284320500;417011929;
27293098;417011929;5291849611;
27293098;5291849611;5291849610;
27293098;5291849610;299612349;
27293302;299614518;299614527;
27293302;299614527;513931856;
27293318;299614331;5268149567;
27293318;5268149567;5268149568;
27293318;5268149568;5268149569;
27293318;5268149569;299614401;
27293318;299614401;1108076389;
27293318;1108076389;5268129261;
28785456;128560446;5329555459;
28785456;5329555459;2225284288;
30405489;335560973;475055357;
30405489;475055357;475054556;
30405489;475054556;3896082251;
30405489;3896082251;335560768;
30405489;335560768;1788787156;
30405489;1788787156;4612022392;
30405489;4612022392;4612022393;
30405489;4612022393;455341192;
30405489;455341192;4612022394;
30405489;4612022394;297880635;
30405504;335561064;335561055;
30417990;4612052759;428217533;
30417990;428217533;4773391850;
30417990;4773391850;138208399;
30417990;138208399;138208401;
30417990;138208401;5284452292;
30417990;5284452292;5284452293;
30417990;5284452293;3153341344;
30417990;3153341344;5284452294;
30417990;5284452294;5284452295;
30417990;5284452295;5284452296;
30417990;5284452296;5284452297;
30417990;5284452297;129953505;
30911284;343646666;415788575;
30911284;415788575;343634648;
30911284;343634648;1548540063;
30911284;1548540063;343634647;
30911284;343634647;343634646;
30912861;343646649;343646655;
30912861;343646655;343646665;
30912861;343646665;4685339950;
30912861;4685339950;5291836406;
30912861;5291836406;343634646;
30912862;343646655;343646660;
30912862;343646660;4492375939;
30912862;4492375939;2363578561;
30912862;2363578561;343646659;
30912863;343646660;5291836403;
30912863;5291836403;2363578584;
30912863;2363578584;343646661;
30912863;343646661;343646662;
30912865;343646661;5291836405;
30912865;5291836405;5291836404;
30912865;5291836404;2363578585;
30912865;2363578585;343646665;
30912866;416355034;343646678;
30912866;343646678;343646669;
30912866;343646669;343646668;
30912867;343634646;444023177;
30912867;444023177;343646671;
30912867;343646671;5291836407;
30912867;5291836407;1165604049;
30912867;1165604049;5291836408;
30912867;5291836408;343646668;
30912868;343646669;343646672;
30912869;5284320721;5284320520;
30912869;5284320520;3897692261;
30912869;3897692261;413564238;
30912869;413564238;4492375937;
30912869;4492375937;343646675;
30912869;343646675;4492375938;
30912869;4492375938;343646678;
30912870;2168903802;1165604097;
30912870;1165604097;343646682;
30912870;343646682;343646683;
30912870;343646683;343646684;
30912873;343646686;3896082287;
